Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
1.0148305,28,0x3D,0xFF,Read,ACK
1.016981,28,0x3D,0x30,Read,ACK
1.019132,28,0x3D,0x00,Read,ACK
1.021283,28,0x3D,0xE4,Read,ACK
1.0234335,28,0x3D,0xFF,Read,ACK
1.025584,28,0x3D,0x6D,Read,NAK
1.0834945,29,0x3C,0x03,Write,ACK
1.0881695,30,0x3D,0xFF,Read,ACK
1.09032,30,0x3D,0x0C,Read,ACK
1.092471,30,0x3D,0x00,Read,ACK
1.0946215,30,0x3D,0xF1,Read,ACK
1.0967725,30,0x3D,0xFF,Read,ACK
1.098923,30,0x3D,0x78,Read,NAK
1.156836,31,0x3C,0x03,Write,ACK
1.1615115,32,0x3D,0xFE,Read,ACK
1.163662,32,0x3D,0xD3,Read,ACK
1.1658125,32,0x3D,0x01,Read,ACK
1.167964,32,0x3D,0x05,Read,ACK
1.170115,32,0x3D,0xFF,Read,ACK
1.1722655,32,0x3D,0x80,Read,NAK
1.230177,33,0x3C,0x03,Write,ACK
1.234852,34,0x3D,0xFF,Read,ACK
1.236764,34,0x3D,0x42,Read,NAK
1.2389145,34,0x3D,0x00,Read,NAK
1.2410655,34,0x3D,0x0E,Read,NAK
1.243216,34,0x3D,0x7F,Read,NAK
1.245128,34,0x3D,0xA3,Read,NAK
1.3035165,35,0x3C,0x03,Write,ACK
1.3081915,36,0x3D,0xFE,Read,ACK
1.314166,37,0x80,0x8E,Write,NAK
1.316317,37,0x80,0x3F,Write,NAK
1.3184675,37,0x80,0xA6,Write,NAK
1.3768605,38,0x3C,0x03,Write,ACK
1.381536,39,0x3D,0xFD,Read,ACK
1.383687,39,0x3D,0xEB,Read,ACK
1.385838,39,0x3D,0x01,Read,ACK
1.387989,39,0x3D,0x53,Read,ACK
1.3901395,39,0x3D,0xFF,Read,ACK
1.392291,39,0x3D,0xB3,Read,NAK
1.450202,40,0x3C,0x03,Write,ACK
1.4548765,41,0x3D,0xFD,Read,ACK
1.457027,41,0x3D,0x7A,Read,ACK
1.4591775,41,0x3D,0x01,Read,ACK
1.4613285,41,0x3D,0x6D,Read,ACK
1.4634795,41,0x3D,0xFF,Read,ACK
